String Index	JPN	Name
DescExtraMslBuck	+1ミサイル追加（1レベルにつき）	+1 Extra Missile per Level
SkillnameBuck	バックショット	Buckshot
SkillsdBuck	\red;弓またはクロスボウ専用\white;\n自分の眼前に短いが広がる衝撃波を放つ	\red;requires a bow or crossbow\white;\nblasts out a short ranged spread of shrapnel in front of you
Wingow	ステンド・グラスの窓	Stained Glass Window
SkillanDSeed	デーモンシード	Demon Seed
DescMaxTotems2	個の最大トーテム追加（シナジー）	 to maximum totems (Passive)
MakesOneBody	作成する死体の数：	Number of Corpses: 
DescMoreBodies	個（1回の詠唱につき）	 per cast
DescMoreCorpsesSyn	+1作成する死体の個数増加（5レベルにつき）	+1 Extra Corpse Spawned per 5 Levels
AmazoniteNinja	アマゾン・トラッカー	Amazon Tracker
mon_superamazon	死んだ際に復活する！ 無敵	Respawns on Death! Invisibility
mon_pewpewpew	なんてこったい、レーザーガンだ！	Omg Lazorgunz!
mon_glavewurm	対象間を跳ね返るブレード攻撃	Blade Attack Bounces between Targets
mon_neonz	スロー攻撃	Slowing Hit
Robotnik	ロボットニック	Robotnik
Harpylisk	ハーピィリスク	Harpylisk
NeonFiend	ネオン・フィールド	Neon Fiend
x5x	ハックス！	Hax!
DescExtraPassSyn	+1個の追加トーテム （2レベルにつき、シナジー）	+1 Extra Totem per 2 Levels (Passive)
SkillnameBladeQ	クイーン・オブ・ブレイズ	Queen of Blades
SkillsdBladeQ	\white;展開中、定期的に近くの敵へ跳ね返る刃を飛ばす	\white;when active, periodically launches bouncing blades at nearby foes
SkillanBladeQ	クイーン o B.	Queen of B.
DescBladesMax	個のブレード（1度につき）	 blades per Volley
DescBladesOnAPlane	ブレード追加（1レベルにつき）	Extra Blade per Level
DescBladeBabble	ブレードを飛ばす間隔: 1秒間\n一度跳ね返った刃：1/4 武器攻撃ダメージ\n1/2 武器攻撃ダメージ	Delay between Blade Volleys: 1 second\nBlade Bounces Once: 1/4 Weapon Damage\n1/2 Weapon Damage
DescRathmasStun	配下へのスタン持続時間：	Enchanted Minion causes Stun Length: 
DescRathStun	スタン持続時間 +0.2秒（１レベルにつき）	Stun Length +0.2 Seconds per Level
SkillnameAncSr	エンシェント・ストライク	Ancient Strike
SkillsdAncSr	\white;指定したスピリットから衝撃波を放つ	\white;targets a summoned minion, causing it to blast nearby enemies
DescLCHeeeeelp	\orange;レベルチャレンジの報酬スキル	\orange;Level Challenge Reward Skill
DescLevel30	\orange;30以上であること	\orange;Reach character level 30
DescLCLocked	\orange;レベルチャレンジ2完了	\orange;Complete Level Challenge 2
SkillnameShadowWarp	ベンド・ザ・シャドウズ	Bend the Shadows
SkillsdShadowWarp	\white;指定した配下の位置へテレポートし、軍勢を連れて行く	\white;teleport to the location of target minion, gathering your army
SkillnameVoidChannel	アナスリー・パワー	Unearthly Power
SkillsdVoidChannel	\white;一時的に自分か対象の味方のエネルギーファクターを付加する	\white;temporarily enhances energy factor of self or target ally
SkillnameSSerp	サーペント・ストライク	Serpent Strike
SkillsdSSerp	\red;二爪流専用\white;\n強力で毒の乗った二刀による攻撃	\red;requires dual claws\white;\ndouble swing attack that deals extra damage and poisons the target
DescTargetSpeed	対象の移動速度：	Target Velocity: 
DescTDisZERO	防御値： -100%	Defense: -100 percent
InitiateAcolyte	イニシエイト/アコライト	Initiate/Acolyte
InitAco	Init/Acol	Init/Acol
SkillnameInitAco	イニシエイト / アコライト	Initiate / Acolyte
SkillsdInitAco	\white;光または闇のトレーニング中のパラディンを呼び出し戦わせる	\white;summon a paladin in training to battle for the light or the shadow
DescThisIsFriendly	\blue;ホーリーまたはアンホーリースキルにポイントを振っていればボーナスがある	\blue;receives bonuses if you have points into any holy or unholy skill
SkillanIAc	Init. / Aco.	Init. / Aco.
DescRndEx	エネルギーファクター：50\n\n選択中のスキルを使用\nランダムにアイテムを装備	Energy Factor: 50\n\nUses your Selected Abilities\nUses Random Items
DescHolinessBonus	神聖：筋力ボーナス3倍	Holiness: Strength Bonus Tripled
DescUnholinessBonus	不浄：エネルギーボーナス3倍	Unholiness: Energy Bonus Tripled
DescIHate110	\red;注意：DiabloII v1.10でスキルボーナスによって得ている場合\nどちらのボーナスも受けられないバグがあった\nv1.11で修正された	\red;bonuses will be applied. This bug has been fixed in 1.11.\nto a level 1 skill of the opposite alignment, neither of the\nCaution: in Diablo II 1.10, if you are using an item with +X
DescCovExclusivity	\tan;(アイテムによるボーナスはこの限りでない)\nこのスキルは全ての中立のスキルと併用不可能	\tan;(not counting skill bonuses from items)\nthis skill is mutually exclusive with all neutral skills
DescToSkillsPotLvl	上限スキルレベル修正	 to All Maximum Skill Levels
DescEnrFB	エネルギーによる魔法ダメージボーナス：	Energy Factor: 
SkillnameCovenPwnzYoo	スコージ	Scourge
SkillsdCovenPwnzYoo	\white;道を阻む者を薙ぎ倒す熱意の軍勢を呼び集める	\white;summon a zealous army of followers to slay all who stand in your way
ForceofNature	フォース・オブ・ナチュラル	Force of Nature
ForceNat	フォース	Force
SkillnameForceofNature	フェアリー・ファイア	Faerie Fire
SkillsdForceofNature	\white;自分を守り、敵にダメージを与える光の尾を残す	\white;protects you and leaves a trail of dazzling lights that damage enemies
SkillanFoNa	フェアリー.F	Faerie Fire
DescLCCombo	\red;より詳細はサイトかドキュメント参照\n\orange;レベル30以上であること\nレベルチャレンジ2完了	\red;See the documentation or website for more details\n\orange;Reach character level 30\nComplete Level Challenge 2
DescFoNSyn	+1 ドルイド（4レベルにつき）	+1 Extra Druid every 4 Levels
DescASTRtimerSyn	スキルタイマー減少 (収量逓減)	reduces Skill Timer (Diminishing Returns)
DescLvlPenaltyIs	(既に	(You are already Missing Out on 
DescLowerThanWO	ポイントのスキルを失っている)	 Skill Levels)
DescSkillCapStopsAt	全てのキャラクターレベルによる最大スキルレベル上昇がストップ	All Maximum Natural Skill Levels stop increasing after Character Level 
DescCovenSyn	最大スキルレベル修正ペナルティ　-1（2レベルにつき）	Penalty to Maximum Natural Skill Levels -1 every 2 Levels
DescExtraBlank	ホーリー/アンホーリースキルの制限を無視する\n	Allows you to Ignore Holy/Unholy Skill Restrictions\n
DesctoLife	 ライフ	 to Life
DesctoMana	 マナ	 to Mana
DescNothingToSee	\dgrey;(実ポイント分の効果しかない)	\dgrey;(This skill has no regular effect, only a self-synergy)
SkillnameWaspSting	ウォー・スピリット	War Spirit
SkillsdWaspSting	\white;近くに敵がいる時、スパイク・ノヴァを放ち、移動速度が増加する	\white;increases run speed and shoots spike novas when near enemies
DescArenas	範囲内のモンスターに従う：1-	depending on Monsters within Range: 1-
DescDamageAddsUpTo	May Hit up to	May Hit up to 
DescRingRad	フォースリングの半径：	Radius of Force Ring: 
DescTriggerRad	1/4 武器ダメージ\nトリガー半径： 3.3ヤード	1/4 Weapon Damage\nTrigger Radius: 3.3 yards
DescWtfIsThis	\red;ダイアン=アプ=ステンの光が輝くかもしれない	\red;May the Light of Dien-Ap-Sten shine upon you!
DescTrailHits	スパークトレイル：5回ヒット（1秒間につき）	Spark Trail Hits 5 times per second
DescSparkDur	スパークトレイル持続時間：	Spark Trail Duration: 
ScPet	スコージ軍兵	Scourge
DescScourgesNr	スコージ軍兵:	Scourges: 
DescACtotal	総合キャラクター防御値：	Total Character Defense: 
DescAAC	防御値（1レベルにつき）	Defense per Level
xg0	\red;破滅のエリクサー	\red;Elixir of Damnation
PotOfExpRevolutionsDesc	無敵化\n+1000%、取得経験値修正 20秒間\n\orange;「不浄の力！」	Invulnerability\n+1000% Experience for 20 seconds\n\orange;"Unholy power!"
DescBlack1	畏敬への挑戦 完了！	Trial of Fear completed!
DescBlack2	強欲への挑戦 完了！	Trial of Greed completed!
DescBlack3	知識への挑戦 完了！	Trial of Knowledge completed!
DescBlack4	鮮血への挑戦 完了！	Trial of Blood completed!
DescBlack5	告解への挑戦 完了！	Trial of Contrition completed!
DescBlack6	遺骨への挑戦 完了！	Trial of Ash completed!
DescBlack7	カバラキシスの化身殺害済み	You Slew Kabraxis' Avatar!
2x5	\dgreen;アルファ・ブレイン	\dgreen;Alpha Brain
2x6	\dgreen;ベータ・ブレイン	\dgreen;Beta Brain
2x7	\dgreen;ガンマ・ブレイン	\dgreen;Gamma Brain
2x8	\dgreen;デルタ・ブレイン	\dgreen;Delta Brain
2x9	\dgreen;イプシロン・ブレイン	\dgreen;Epsilon Brain
KabraxisHimself	\gold;カバラキシス	\gold;Kabraxis
mon_xis	未だおびえているか？	Scared yet?
SkillanVoS	ZOMG DMG!1!	ZOMG DMG!1!
ModitemNeedsLCed	レベルチャレンジ2でアップグレード可能	Can Be Upgraded with Level Challenge 2
DescMinRCMag	+2500-5000 配下への魔法ダメージ付加（1レベルにつき）	Enchanted Minion Deals +2500-5000 Magic Damage per Level
DescATTS	攻撃速度：	Attack Speed: 
DescShards	個の衝撃波	 shards
DescShardsSyn	個の衝撃波（1レベルにつき）	Shards per Level
DescAttrSyn	全ステータスボーナス上昇	Increased Bonus to all Attributes
SkillnameTowerCrane	クレイン・スタンス	Crane Stance
SkillsdTowerCrane	\white;what?	\white;what?
SkillnameAAAGH	プラーグ	Plague
SkillsdAAAGH	\white;自分の武器と配下に加える\nパッシブ - 致命的な猛毒のダメージを	\white;passive - adds deadly poison damage to weapon attacks of self and minions
Treewarden	ツリーワーデン	Treewarden
SkillnameAngryOak	サモン・ツリーワーデン	Summon Treewarden
SkillsdAngryOak	\white;チャーム用の強力な木の怪物を召喚する	\white;summons a mighty hostile treant creature for you to charm
SkillanAngOak	ツリーワーデン	Treewarden
TreeLife	Hug!	Hug!
TreeStats	\white;配下を強化するアイテムの効果を受けない\grey;\nレベル１、ローリングサンダーを使う\n壊滅打：50%\n\n全耐性: 75%\n\white;（エリアレベルに比例）\grey;\nライフ：モンスター平均の1500%\nダメージ：モンスター平均の1000%	\white;Not affected by minion enhancing items\grey;\nUses Level 1 Rolling Thunder\nCrushing Blow: 50 percent\nAll Resistances: 75 percent\n\white;(Based on Area Level)\grey;\nLife: 1500% of Average Monster Life\nDamage: 1000% of Average Monster Damage
DescFiendATS	+3% アシッドトランスオーラへの攻撃速度と移動速度（1レベルにつき）	+3% Attack and Run Speed to Acid Trance Aura per Level
DescFireResPena	敵の耐性：	Enemy Resistances: 
DescImmunPena	%	 percent Resistance
DescRedImmunTo	敵の自然属性無効効果を以下の耐性まで修正：	Reduces Elemental Immunes to 
DescPewPewPewPewPew	ブラスト間のディレイ： 0.2秒\nミサイルの射程： 10ヤード	Delay between Blasts: 0.2 seconds\nMissile Range: 10 yards
DescRetrib	半径： 18.6ヤード	Radius: 18.6 yards
SkillnameSplotch	ブラッドスピーカーズ・マーク	Bloodspeaker's Mark
SkillsdSplotch	\red;槍専用\white;\nブラッドナイトを召喚する攻撃	\red;requires a spear\white;\nmelee attack that summons one or more allied blood knights
SkillnamePwn	Bloodsp.Mark	Bloodsp.Mark
DescBloodSumm	召喚されるブラッドナイト	Bloodknights Summoned: 
DescBloodBabble	配下を強化するアイテムの効果を受けない\nライフ：500\n魔法ダメージ：対象のライフの2%	Not affected by minion enhancing items\nLife: 500 hit points\nMagic Damage: 2 percent of Target Life
DescBSMSyn	+1 ブラッドナイト（3レベルにつき）	+1 Extra Bloodknight per 3 Levels
SkillnameWychwind	ウィッチウィンド	Wychwind
SkillsdWychwind	\red;投げナイフ専用\white;\nしばらく自分も攻撃に弱くなる\nナイフを投げ空間に亀裂を作るが	\red;requires a throwing knife\white;\nthrown knife that creates a field of rifts, but leaves you weaker to damage
DescWychbabble	亀裂の持続時間: 2秒\n亀裂の効果 10回ヒット\n亀裂の効果 150%武器ダメージ	Rift Effect Duration: 2 seconds\nRift Effect hits 10 times\nRift Effect does 3/2 Weapon Damage
DescVulDurRed	弱体化持続時間低減 0.2秒（1レベルにつき）	Vulnerability Duration Reduced by 0.2 seconds per Level
DescWychSelfEffect	弱体化：受けるダメージ量増加	Vulnerability: Damage Taken Increased by 
DescPFSynHowl	弱体化：受けるダメージ量増加	Attacker Flees: 
DescThatSynergy	詠唱中攻撃者を逃走させる確率	Chance to make Attacker Flee while Casting
mon_charmmeplz	チャーム用モンスター	Charm Me Plz
SkillnameHm	V.o. ジャッジメント	V.o. Judgement
DescReflectNoKillsC	\n\dgreen;死亡時のスキルを誘発させない\n反射によるダメージによる死は	\n\dgreen;do not trigger on-death effects\nenemies killed by reflected damage
DescHitHitHitHit	秒間25ヒット	Hits 25 times per second
The Boulder	ザ・ボールダー	The Boulder
ThisIsASecretMessage	アイ・オブ・ザ・ストーム	Eye of the Storm
Demonstone Blood	デーモンストーン・ブラッド	Demonstone Blood
Zakarum Stoning Rock	ザカラム・ストーニング・ロック	Zakarum Stoning Rock
Farsight Globe	ファーサイト･グローブ	Farsight Globe
Ashaera's Cateye	アシャエラズ・キャッツアイ	Ashaera's Cateye
Cornerstone of the Roflworld	世界の基礎	Cornerstone of the World
The Loadstone	ザ・ロードストーン	The Loadstone
Heavenstone	ヘブンストーン	Heavenstone
Dragon's Egg	ドラゴンズ・エッグ	Dragon's Egg
LocustHive	ローカスト・ハイヴ	Locust Hive
Cindercone	シンダーコーン	Cindercone
LoveBarrel	バケット・オブ・ラブ	Bucket of Love
KingsportsSignals	キングスポーツ・シグナル	Kingsport's Signals
TestTube	テスト・チューブ	Test Tube
LarzuksBandolier	ラーザックス・バンドリラー	Larzuk's Bandolier
PlagueGland	プラーグ・グランド	Plague Gland
WhyDoIAlwaysListenToIdiots	ハンマースペース	Hammerspace
DreamcatcherX	夢を掴む者	The Dreamcatcher
RipstarX	リップスター	Ripstar
RingOfDiscoX	離婚指輪	Ring of Disengagement
