String Index	Text	Name
822	Heavy Boots (5)	Heavy Boots (5)
823	Chain Boots (5)	Chain Boots (5)
824	Light Plated Boots (5)	Light Plated Boots (5)
825	Greaves (5)	Greaves (5)
826	Bone Shield (5)	Bone Shield (5)
827	Spiked Shield (5)	Spiked Shield (5)
828	Mask (5)	Mask (5)
829	Bone Helm (5)	Bone Helm (5)
372	Short Sword (5)	Short Sword (5)
373	Scimitar (5)	Scimitar (5)
374	Saber (5)	Saber (5)
375	Falchion (5)	Falchion (5)
376	Broad Sword (5)	Broad Sword (5)
377	Long Sword (5)	Long Sword (5)
378	War Sword (5)	War Sword (5)
379	Two-Handed Sword (5)	Two-Handed Sword (5)
380	Claymore (5)	Claymore (5)
381	Giant Sword (5)	Giant Sword (5)
382	Bastard Sword (5)	Bastard Sword (5)
383	Flamberge (5)	Flamberge (5)
384	Great Sword (5)	Great Sword (5)
385	Crystal Sword (5)	Crystal Sword (5)
386	Hand Axe (5)	Hand Axe (5)
387	Axe (5)	Axe (5)
388	Double Axe (5)	Double Axe (5)
389	Military Pick (5)	Military Pick (5)
390	War Axe (5)	War Axe (5)
391	Large Axe (5)	Large Axe (5)
392	Broad Axe (5)	Broad Axe (5)
393	Battle Axe (5)	Battle Axe (5)
394	Great Axe (5)	Great Axe (5)
395	Giant Axe (5)	Giant Axe (5)
396	Club (5)	Club (5)
397	Spiked Club (5)	Spiked Club (5)
398	Mace (5)	Mace (5)
399	Morning Star (5)	Morning Star (5)
400	Flail (5)	Flail (5)
401	Scepter (5)	Scepter (5)
402	Grand Scepter (5)	Grand Scepter (5)
403	War Scepter (5)	War Scepter (5)
404	Javelin (5)	Javelin (5)
405	Pilum (5)	Pilum (5)
406	Short Spear (5)	Short Spear (5)
407	Glaive (5)	Glaive (5)
408	Throwing Spear (5)	Throwing Spear (5)
409	Spear (5)	Spear (5)
410	Trident (5)	Trident (5)
411	Brandistock (5)	Brandistock (5)
412	Spetum (5)	Spetum (5)
413	Pike (5)	Pike (5)
414	Dagger (5)	Dagger (5)
415	Dirk (5)	Dirk (5)
416	Kriss (5)	Kriss (5)
417	Blade (5)	Blade (5)
418	Throwing Knife (5)	Throwing Knife (5)
419	Flying Knife (5)	Flying Knife (5)
420	Balanced Knife (5)	Balanced Knife (5)
421	Throwing Axe (5)	Throwing Axe (5)
422	Balanced Axe (5)	Balanced Axe (5)
423	Short Staff (5)	Short Staff (5)
424	Long Staff (5)	Long Staff (5)
425	Gnarled Staff (5)	Gnarled Staff (5)
426	Battle Staff (5)	Battle Staff (5)
427	War Staff (5)	War Staff (5)
428	Bardiche (5)	Bardiche (5)
429	Voulge (5)	Voulge (5)
430	Scythe (5)	Scythe (5)
431	Halberd (5)	Halberd (5)
432	Short Bow (5)	Short Bow (5)
433	Hunter's Bow (5)	Hunter's Bow (5)
434	Long Bow (5)	Long Bow (5)
435	Composite Bow (5)	Composite Bow (5)
436	Short Battle Bow (5)	Short Battle Bow (5)
437	Long Battle Bow (5)	Long Battle Bow (5)
438	Short War Bow (5)	Short War Bow (5)
439	Long War Bow (5)	Long War Bow (5)
830	Quilted Armor (6)	Quilted Armor (6)
831	Leather Armor (6)	Leather Armor (6)
832	Hard Leather Armor (6)	Hard Leather Armor (6)
833	Studded Leather (6)	Studded Leather (6)
834	Ring Mail (6)	Ring Mail (6)
835	Scale Mail (6)	Scale Mail (6)
836	Chain Mail (6)	Chain Mail (6)
837	Breast Plate (6)	Breast Plate (6)
838	Splint Mail (6)	Splint Mail (6)
839	Plate Mail (6)	Plate Mail (6)
840	Field Plate (6)	Field Plate (6)
841	Light Plate (6)	Light Plate (6)
842	Gothic Plate (6)	Gothic Plate (6)
843	Full Plate Mail (6)	Full Plate Mail (6)
844	Ancient Armor (6)	Ancient Armor (6)
845	Cap (6)	Cap (6)
846	Skull Cap (6)	Skull Cap (6)
847	Helm (6)	Helm (6)
848	Full Helm (6)	Full Helm (6)
849	Great Helm (6)	Great Helm (6)
850	Crown (6)	Crown (6)
851	Buckler (6)	Buckler (6)
852	Small Shield (6)	Small Shield (6)
853	Large Shield (6)	Large Shield (6)
854	Kite Shield (6)	Kite Shield (6)
855	Tower Shield (6)	Tower Shield (6)
856	Gothic Shield (6)	Gothic Shield (6)
857	Sash (6)	Sash (6)
858	Light Belt (6)	Light Belt (6)
859	Belt (6)	Belt (6)
860	Heavy Belt (6)	Heavy Belt (6)
861	Plated Belt (6)	Plated Belt (6)
862	Leather Gloves (6)	Leather Gloves (6)
863	Heavy Gloves (6)	Heavy Gloves (6)
864	Chain Gloves (6)	Chain Gloves (6)
865	Light Gauntlets (6)	Light Gauntlets (6)
866	Gauntlets (6)	Gauntlets (6)
867	Boots (6)	Boots (6)
868	Heavy Boots (6)	Heavy Boots (6)
869	Chain Boots (6)	Chain Boots (6)
870	Light Plated Boots (6)	Light Plated Boots (6)
871	Greaves (6)	Greaves (6)
872	Bone Shield (6)	Bone Shield (6)
873	Spiked Shield (6)	Spiked Shield (6)
874	Mask (6)	Mask (6)
875	Bone Helm (6)	Bone Helm (6)
440	Short Sword (6)	Short Sword (6)
441	Scimitar (6)	Scimitar (6)
442	Saber (6)	Saber (6)
443	Falchion (6)	Falchion (6)
444	Broad Sword (6)	Broad Sword (6)
445	Long Sword (6)	Long Sword (6)
446	War Sword (6)	War Sword (6)
447	Two-Handed Sword (6)	Two-Handed Sword (6)
448	Claymore (6)	Claymore (6)
449	Giant Sword (6)	Giant Sword (6)
450	Bastard Sword (6)	Bastard Sword (6)
451	Flamberge (6)	Flamberge (6)
452	Great Sword (6)	Great Sword (6)
453	Crystal Sword (6)	Crystal Sword (6)
454	Hand Axe (6)	Hand Axe (6)
455	Axe (6)	Axe (6)
456	Double Axe (6)	Double Axe (6)
457	Military Pick (6)	Military Pick (6)
458	War Axe (6)	War Axe (6)
459	Large Axe (6)	Large Axe (6)
460	Broad Axe (6)	Broad Axe (6)
461	Battle Axe (6)	Battle Axe (6)
462	Great Axe (6)	Great Axe (6)
463	Giant Axe (6)	Giant Axe (6)
464	Club (6)	Club (6)
465	Spiked Club (6)	Spiked Club (6)
466	Mace (6)	Mace (6)
467	Morning Star (6)	Morning Star (6)
468	Flail (6)	Flail (6)
469	Scepter (6)	Scepter (6)
470	Grand Scepter (6)	Grand Scepter (6)
471	War Scepter (6)	War Scepter (6)
472	Javelin (6)	Javelin (6)
473	Pilum (6)	Pilum (6)
474	Short Spear (6)	Short Spear (6)
475	Glaive (6)	Glaive (6)
476	Throwing Spear (6)	Throwing Spear (6)
477	Spear (6)	Spear (6)
478	Trident (6)	Trident (6)
479	Brandistock (6)	Brandistock (6)
480	Spetum (6)	Spetum (6)
481	Pike (6)	Pike (6)
482	Dagger (6)	Dagger (6)
483	Dirk (6)	Dirk (6)
484	Kriss (6)	Kriss (6)
485	Blade (6)	Blade (6)
486	Throwing Knife (6)	Throwing Knife (6)
487	Flying Knife (6)	Flying Knife (6)
488	Balanced Knife (6)	Balanced Knife (6)
489	Throwing Axe (6)	Throwing Axe (6)
490	Balanced Axe (6)	Balanced Axe (6)
491	Short Staff (6)	Short Staff (6)
492	Long Staff (6)	Long Staff (6)
493	Gnarled Staff (6)	Gnarled Staff (6)
494	Battle Staff (6)	Battle Staff (6)
495	War Staff (6)	War Staff (6)
496	Bardiche (6)	Bardiche (6)
497	Voulge (6)	Voulge (6)
498	Scythe (6)	Scythe (6)
499	Halberd (6)	Halberd (6)
500	Short Bow (6)	Short Bow (6)
501	Hunter's Bow (6)	Hunter's Bow (6)
502	Long Bow (6)	Long Bow (6)
503	Composite Bow (6)	Composite Bow (6)
504	Short Battle Bow (6)	Short Battle Bow (6)
505	Long Battle Bow (6)	Long Battle Bow (6)
506	Short War Bow (6)	Short War Bow (6)
507	Long War Bow (6)	Long War Bow (6)
gb0	Flying Knife	Flying Knife
ModMsl	普通でないミサイルのスピード	Unusual Missile Speed
ItemmodAllMaxRes	全耐性最大値上昇	to All Maximum Resistances
ItemmodAllRes	全耐性	All Resists
Moditemslowthorns	ターゲットの速度低下、	Slows Attacker by
Modstrpercent	筋力ボーナス	Bonus to Strength
Moddexpercent	敏捷性ボーナス	Bonus to Dexterity
Modenrpercent	エネルギーボーナス	Bonus to Energy
Modvitpercent	バイタリティボーナス	Bonus to Vitality
Moditemthornsper	ダメージ反射	Damage Reflected
Moditemcures	呪いの影響時間低減	Curse Length Reduction
Moditemstun	スタン攻撃	Stun Attack
ModitemAllpercents	全能力値ボーナス	Bonus to All Attributes
ModitemNegBlock	ブロック率低下	Decreased Chance of Blocking
ModitemUninter	割り込み不可能攻撃の確率	Chance of Uninterruptable Attack
ModTotPhysDmg	キャラクターの総合ダメージ追加	Total Character Damage Plus
ModitemAllsk	スペルダメージ	to Spell Damage
ModExtraBlood	追加Bloody Hits	Extra Bloody Hits
ModitemResallsk	敵の全耐性修正	to All Enemy Resistances
Moditemiru	アンデットの耐性無視	Ignores Resistances of Undead
Moditemird	デーモンの耐性無視	Ignores Resistances of Demons
Moditemirb	ビーストの耐性無視	Ignores Resistances of Beasts
ModitemBlood	追加Bloody Hits	Extra Bloody Hits
Moditemhowlthorns	攻撃後逃走する	Attacker Flees after Striking
ModitemBlindthorns	盲目攻撃	Blinds Attacker
Moditembrrr	凍結攻撃	Freezes attacker
ModitemTotalAC	キャラクターの総合防御値追加	Total Character Defense Plus
ModitemAllsk2	スペルダメージ	to Spell Damage
ModitemNoAC	キャラクターの総合防御値が０になる	Total Character Defense = 0
ModitemFireThorns	攻撃者に与える火炎ダメージ：	Attacker Takes Fire Damage of
ModitemColdThorns	攻撃者に与える冷気ダメージ：	Attacker Takes Cold Damage of
ModitemCascadeString	レベル3、Cascade Attack	Level 3 Cascade Attack
ModitemBarrageString	レベル1、Barrage Attack	Level 1 Barrage Attack
ModitemCursedDur	最大耐久性低下	Decrease Maximum Durability
ModitemCursedHPPct	最大ライフ低下	Decrease Maximum Life
ModitemCursedMPPct	最大マナ低下	Decrease Maximum Mana
ModitemCursedGold	のゴールドを入手量低減	Less Gold from Monsters
ModitemCursedMF	、モンスターからマジックアイテムを得る確率低減	Worse Chance of Getting Magic Items
ModitemCursedMove	より遅い移動	Slower Run/Walk
ModitemCursedIAS	攻撃スピード低下	Decreased Attack Speed
ModitemCursedFCR	より遅い呪文詠唱	Slower Cast Rate
ModitemNegBlock	ブロック率低減	Decreased Chance of Blocking
ModitemHolyArmor	Holy Armorに移動速度ボーナス	Velocity Bonus to Holy Armor
ModitemBloodlustDmg	Bloodlustにダメージ追加	Bonus Damage to Bloodlust
ModitemBloodlustElem	Bloodlustにエレメンタルダメージ追加	Bonus Elemental Damage to Bloodlust
ModitemRavenHeart	Raven Heartの効果時間延長	Enhanced Raven Heart Duration
ModitemMotwDmg	Raven Heartにダメージ追加	Bonus Damage to Mark of the Wild
ModitemMotwElem	Raven Heartにエレメンタルダメージ追加	Bonus Elemental Damage to Mark of the Wild
ModitemMotwDur	Raven Heartの効果時間延長	Duration Bonus to Mark of the Wild
ModitemVanquish	Vanquishにエレメンタルダメージ追加	Bonus Elemental Damage to Vanquish
ModitemMaxSummon	追加Shadow Minions	Extra Shadow Minions
ModitemHuntPoints	クラフティング・ポイント	Crafting Points
ModitemPalLCTgts	追加ライトニング・カスケードの対象	Extra Lightning Cascade Targets
ModitemHalvedDC	Death Coil効果2倍	Doubled Death Coil Effect
ModitemWrathSyn	ラースにダメージ追加	Bonus Damage to Wrath
ModitemMary	ヒーリング・ポーション使用中のバイタリティボーナス	Bonus to Vitality when using a Healing Potion
ModitemPagan	マナ・ポーション使用中のエネルギーボーナス	Bonus to Energy when using a Mana Potion
ModitemdamPMsk	物理・魔法スペルボーナス	to Physical/Magic Spell Damage
ModitemDurMod	補助効果時間と冷気効果時間ボーナス	Bonus to Buff/Debuff/Cold Skill Duration
ModitemWolfzorz	ウェアウルフ形態	Werewolf Morph
ModitemDeathmarch	クラッカーを崇拝しろ!	Worship the Crack Monkeys!
ModitemOmgString	6個のZODルーンを持っているため+999のライフが必要	+999 to I Need A Life Because I Have 6 Zods
ModitemJudasDesc	the Zakarumに+300% 追加ダメージ	+300% Enhanced Damage vs. the Zakarum
TheZakarum	the Zakarum	the Zakarum
SAA1	シークレット・ルーンワード！	Secret Runeword!
SAA2	シークレット・ルーンワード！	Secret Runeword!
SAA3	シークレット・ルーンワード！	Secret Runeword!
SAA4	シークレット・ルーンワード！	Secret Runeword!
GenRune0	シークレット・ジュエル・ボーナス！	Secret Jewel Bonus!
GenRune1	シークレット・ジュエル・ボーナス！	Secret Jewel Bonus!
GenRune2	シークレット・ジュエル・ボーナス！	Secret Jewel Bonus!
GenRune3	シークレット・ジュエル・ボーナス！	Secret Jewel Bonus!
GenRune4	シークレット・ジュエル・ボーナス！	Secret Jewel Bonus!
GenRune5	シークレット・ジュエル・ボーナス！	Secret Jewel Bonus!
SuccubusBsd	Succubus	Succubus
FleshWitch	Flesh Witch	Flesh Witch
Siren	Siren	Siren
HellspawnBsd	Hellspawn	Hellspawn
SnowWitch	Snow Witch	Snow Witch
SoulBurner	Soul Burner	Soul Burner
UndeadMagistrate	Undead Magistrate	Undead Magistrate
UndeadCounselor	Undead Counselor	Undead Counselor
UndeadCabalist	Undead Cabalist	Undead Cabalist
UndadAdvocate	Undead Advocate	Undead Advocate
AcidBeast	Acid Beast	Acid Beast
PoisonSpitter	Poison Spitter	Poison Spitter
PitBeast	Pit Beast	Pit Beast
ChaosBeast	Chaos Beast	Chaos Beast
LavaMaw	Lava Maw	Lava Maw
Fiend	Fiend	Fiend
Blink	Blink	Blink
Gloom	Gloom	Gloom
Familiar	Familiar	Familiar
BalrogBsd	Balrog	Balrog
Guardian	Guardian	Guardian
Slayer	Slayer	Slayer
VortexLord	Vortex Lord	Vortex Lord
CaveViper	Cave Viper	Cave Viper
FireDrake	Fire Drake	Fire Drake
GoldViper	Gold Viper	Gold Viper
AzureDrake	Azure Drake	Azure Drake
GhostZombie	Ghost Zombie	Ghost Zombie
KillRat	Kill Rat	Kill Rat
JungleRat	Jungle Rat	Jungle Rat
SpikedTerror	Spiked Terror	Spiked Terror
Abomination	Abomination	Abomination
CursedSoul	Cursed Soul	Cursed Soul
TaintedSoul	Tainted Soul	Tainted Soul
TwistedSoul	Twisted Soul	Twisted Soul
DamnedSoul	Damned Soul	Damned Soul
RedStorm	Red Storm	Red Storm
StormRider	Storm Rider	Storm Rider
StormLord	Storm Lord	Storm Lord
MaelstromLord	Maelstrom Lord	Maelstrom Lord
IceBeast	Ice Beast	Ice Beast
FrozenLord	Frozen Lord	Frozen Lord
IceClaw	Ice Claw	Ice Claw
CrystalLord	Crystal Lord	Crystal Lord
SapphireLord	Sapphire Lord	Sapphire Lord
StoneClanGoat	Stone Clan	Stone Clan
NightClanGoat	Night Clan	Night Clan
FleshClanGoat	Flesh Clan	Flesh Clan
FireClanGoat	Fire Clan	Fire Clan
DeathClanGoat	Death Clan	Death Clan
SkullApe	Skull Ape	Skull Ape
BlackBaboon	Black Baboon	Black Baboon
DarkGibbon	Dark Gibbon	Dark Gibbon
GargoyleApe	Gargoyle Ape	Gargoyle Ape
TempleGuard	Temple Guard	Temple Guard
Protector	Protector	Protector
Sasquatch	Sasquatch	Sasquatch
BronzeTitan	Bronze Titan	Bronze Titan
GoldTitan	Gold Titan	Gold Titan
SilverTitan	Silver Titan	Silver Titan
Intruder	Intruder	Intruder
Hidden	Hidden One	Hidden One
Stalker	Stalker	Stalker
Phantasm	Phantasm	Phantasm
Banshee	Banshee	Banshee
EvilSpirit	Evil Spirit	Evil Spirit
DarkRogue	Dark Rogue	Dark Rogue
DarkHuntress	Dark Huntress	Dark Huntress
Assassin	Assassin	Assassin
BloodRogue	Blood Rogue	Blood Rogue
Vampiress	Vampiress	Vampiress
FleshHuntress	Flesh Huntress	Flesh Huntress
DarkKnight	Dark Knight	Dark Knight
HellKnight	Hell Knight	Hell Knight
ChaosKnight	Chaos Knight	Chaos Knight
ArmageddonKnight	Armageddon Knight	Armageddon Knight
Avatar	Avatar	Avatar
SunTiger	Sun Tiger	Sun Tiger
MoonPanther	Moon Panther	Moon Panther
Archon	Archon	Archon
BloodArchon	Blood Archon	Blood Archon
DarkArchon	Dark Archon	Dark Archon
QueHegan	Que-Hegan	Que-Hegan
Templar	Templar	Templar
BloodTemplar	Blood Templar	Blood Templar
DarkTemplar	Dark Templar	Dark Templar
ChosenOne	Chosen One	Chosen One
GargoyleMage	Gargoyle Mage	Gargoyle Mage
BloodStone	Blood Stone	Blood Stone
HellStatue	Hell Statue	Hell Statue
StoneVizier	Stone Vizier	Stone Vizier
GraniteKing	Granite King	Granite King
GargoyleWarrior	Gargoyle Warrior	Gargoyle Warrior
MountainDefender	Mountain Defender	Mountain Defender
SummitGuardian	Summit Guardian	Summit Guardian
StoneWarrior	Stone Warrior	Stone Warrior
FallenShamanBsd	Fallen Shaman	Fallen Shaman
ScourgeShaman	Scourge Shaman	Scourge Shaman
DefilerShaman	Defiler Shaman	Defiler Shaman
DestroyerShaman	Destroyer Shaman	Destroyer Shaman
FallenOne	Fallen One	Fallen One
InvaderShaman	Invader Shaman	Invader Shaman
Defiler	Defiler	Defiler
Scourge	Scourge	Scourge
Destroyer	Destroyer	Destroyer
BlackPriest	Black Priest	Black Priest
Cabalist	Cabalist	Cabalist
DaemonLord	Daemon Lord	Daemon Lord
ArchPriest	Arch-Priest	Arch-Priest
BlackMessiah	Black Messiah	Black Messiah
BullFrog	Bull Frog	Bull Frog
AcidPrince	Acid Prince	Acid Prince
IcePrince	Ice Prince	Ice Prince
ChaosCaster	Chaos Caster	Chaos Caster
SoulFlayer	Soul Flayer	Soul Flayer
Incarnation	Incarnation	Incarnation
DeathSpitter	Death Spitter	Death Spitter
Devourer	Devourer	Devourer
Gravedigger	Gravedigger	Gravedigger
Prowler	Prowler	Prowler
DesertCat	Desert Cat	Desert Cat
FelineWitch	Feline Witch	Feline Witch
InfernalLynx	Infernal Lynx	Infernal Lynx
ProwlerPriestess	Prowler Priestess	Prowler Priestess
DesertPriestess	Desert Priestess	Desert Priestess
FelinePriestess	Feline Priestess	Feline Priestess
Geomancess	Geomancess	Geomancess
BoneWarlock	Bone Warlock	Bone Warlock
BoneSorcerer	Bone Sorcerer	Bone Sorcerer
BurningDeadWarlock	Burning Dead Warlock	Burning Dead Warlock
BurningDeadSorc	Burning Dead Sorcerer	Burning Dead Sorcerer
HorrorWarlock	Horror Warlock	Horror Warlock
HorrorSorcerer	Horror Sorcerer	Horror Sorcerer
Minotaur	Minotaur	Minotaur
DoomGuard	Doom Guard	Doom Guard
SteelLord	Steel Lord	Steel Lord
BloodKnight	Blood Knight	Blood Knight
ObsidianLord	Obsidian Lord	Obsidian Lord
DarkMauler	Dark Mauler	Dark Mauler
