String Index	Text
x	使用しないアカウントは定期的に削除されますのでご注意下さい。新しいアカウントを作成した場合は、作成後48時間以内に、1セッションまたは複数のセッションで合計2時間以上、Battle.netにログインしている必要があります。
x	その後、90日に1回そのアカウントでログインしていれば、アカウントは消えません。
x	パスワードをメモしておいて下さい。BLIZZARDではパスワードを調べることができません。忘れてしまったパスワードを探したり置換したりすることもできません。
x	ユーザー名は最低2文字です。別の名前で再度入力してください。
x	ユーザー名に無効な文字が1文字以上含まれています。
x	ユーザー名に使用不可能な文字が1文字以上含まれています
x	先ほどのアカウント作成要求を現在処理中です。数分間待って、新規作成したアカウントでログインしてみてください。
x	その名前には、英数字が不足しています。
x	その名前には、隣接した句読点文字が多すぎます。
x	名前に句読点文字が多すぎます。
x	入力したパスワードが一致しません。同じパスワードを2回入力してください。
x	選択した名前のアカウントはすでに存在しています。別の名前を入力してください。
x	無効なIDが入力されました。
x	入力したパスワードが間違っています。3か月間 Battle.netを使用していない場合、あるいはパスワードを忘れてしまった場合は、[新しいアカウント]を選択して新しい名前とパスワードを選択して下さい。
x	パスワードを変更することができません。無効な名前またはパスワードを指定しました。
x	お待ちください。
x	ログイン エラー
x	バージョンを識別できません。
x	インストールし直してアップグレードしてください。
x	接続できません。
x	Battle.net
x	アカウントの新規作成ができません。
x	battle.netアカウントを作成して下さい。
x	新しいbattle.netアカウントの名前とパスワードを入力してください。
x	人々
x	フィルター
x	チャンネル
x	プレイヤー
x	パスワード(オプション)
x	ゲーム説明(オプション)
x	最大プレイヤー数:
x	キャラクターレベル差：
x	レベル
x	チャンネルの作成／参加
x	チャンネル名
x	チャンネル
x	はい
x	いいえ
x	プレイヤー プロフィール
x	名前
x	性別
x	年齢
x	現在地
x	説明
x	消去
x	新たなキャラクターを作成
x	ゲーム名
x	ゲーム名とプレイヤー数
x	使用しないキャラクターは定期的に削除されますのでご注意下さい。新しいキャラクターを作成した場合、作成後48時間以内に合計2時間以上使用しないと削除されます。
x	その後、そのキャラクターを少なくとも90日に１回は使用して下さい。使用しなかった場合、そのキャラクターは削除されます。
x	前回のプレイは%d日前です
x	
x	前回のプレイは昨日です
x	%d日以内にプレイしてください。
x	でないとアカウントが消去されます。
x	１日以内にプレイしてください
x	ステイタス不明
x	消去された可能性あり
x	キャラクター消去済み
x	プレイヤー名
x	ログイン
x	レルムを選択して下さい。
x	現在、どのレルムも使用できません。少し待ってやり直してください。
x	下のリストからレルムを選択するか、「レルム名」ボックスに名前を入力して、「OK」をクリックします。
x	レルム名
x	レルムリスト
x	ソート
x	アルファベット順
x	人数
x	レルム情報
x	接続速度：
x	現在の能力：
x	レルムとは、battle.net専用サーバーです。ここに公認キャラクターを保管し、そのキャラクターで公認ゲームを実行できます。ひとりの公認キャラクターは、1つのレルムでしかプレーできません。
x	キャラクター保管サイト
x	公認キャラクターは、ランキングやチャット・ポートレートなど、すべてのbattle.net機能にアクセスできます。公認キャラクターをプレイするには、インターネット接続が必要です。
x	警告：ハードコア・キャラクターが死ぬと、二度と復活しません。ハードコア・キャラクターを作成してよろしいですか。
x	死んだハードコア・キャラクターでゲームを作成、参加することはできません。
x	送信
x	ささやき
x	無視
x	ヘルプ
x	動作
x	無視解除
x	小休止
x	新規作成
x	参加
x	チャンネル
x	ランキング
x	終了
x	標準ランキング
x	ハードコア・ランキング
x	週間ランキング
x	ランク
x	名前
x	クラス
x	取得経験値
x	経験値
x	表示：
x	全体
x	クラス別
x	K
x	M
x	B
x	T
x	%s %sから
x	%s %sに送る
Gem Activated	活性化された宝石
Gem Deactivated	非活性化された宝石
Perfect Gem Activated	活性化された完全な宝石
x	チャンネル名が無効です。チャンネル名に予約済みのキャラクターを含むことはできません。
x	あなたは今、インターネットへのリンクをクリックました。ウェブ ブラウザを起動しています。Battle.netに戻るにはWindowsのタスクバー使用して下さい。
x	Battle.netへの接続を中断しました。OKを押すと%sへの接続を中断します。Cancelを押すと、接続したままになります。
x	Battle.netはあなたの通常使うブラウザを起動できませんでした。
x	このURLは開けませんでした。URLは無効と思われます。
x	Battle.netからウェブ ブラウザを起動するには、Internet Config 1.1以降が必要です。Internet Configがコンピュータにインストールされているか確認してください。
x	Internet Configまたはインターネット コントロール パネルで選択されたあなたの通常使うウェブ ブラウザが、ハードディスクに見つかりませんでした。
x	ウェブ ブラウザを起動するには、空きメモリが不足しています。
x	あなたは今、インターネットへのリンクをクリックしました。ウェブ ブラウザが起動されます。全画面モードのゲームに戻るには、ゲームメニューの「スクリーン モード切替」を使用してください。
x	そのチャンネルはアクセスが制限されています
x	Battle.netとの接続は切断されました。再接続してください。
x	Battle.netがダウンしています。後で接続し直してください。
x	応答待ちでタイムアウトになりました。
x	Battle.netがダウンしています。後で接続し直してください。
x	Battle.netへの接続が切れました。
x	Battle.netへの接続が切れました。
x	Battle.netが応答しません。数分待って再接続してください。
x	Battle.netが応答しません。数分待って再接続してください。
x	Battle.netの接続が中断されました。後で接続し直してください。
x	Battle.netの使用を禁じられました。後で接続し直してください。
x	接続不良が発生しました。
x	このゲームを作成したホストが、ゲームを去りました
x	死んだハードコア・キャラクターでゲームを作成、参加することはできません。
x	バージョンが合致しません。http://www.blizzard.com/support/Diablo2にアクセスし、パッチを入手してください。
x	ゲームに参加できません。ハードコア・キャラクターで、ノーマル・キャラクターの作成したゲームに加わることはできません。
x	ゲームに参加できません。ノーマル・キャラクターで、ハードコア・キャラクターの作成したゲームに加わることはできません。
x	ゲームに参加できません。難易度「Hell（地獄）」のゲームをプレイするには、同じキャラクターで「Nightmare（悪夢）」のディアブロを倒していなければなりません。
x	ゲームに参加できません。難易度「Nightmare（悪夢）」のゲームをプレイするには、同じキャラクターでディアブロを倒していなければなりません。
x	ゲームに参加できません。キャラクターのバージョンが不正です。
x	ゲームに参加できません。キャラクターのクエストデータが不正です。
x	ゲームに参加できません。キャラクターの、中継点のデータが不正です。
x	ゲームに参加できません。キャラクターの、ステイタスのデータが不正です。
x	ゲームに参加できません。キャラクターの、スキルのデータが不正です。
x	ゲームに参加できませんでした。
x	ゲームに参加できません。
x	失敗の理由は不明です。
x	ゲームに参加できません。所持品のデータが不正です。
