Index	Name	Name
qstsa1q12	Kill all the monsters in the Den.	邪悪の巣窟のモンスターを一掃せよ
qstsa1q13		
qstsa1q14	Monsters remaining: 	モンスター残数：
qstsa1q140	One monster left.	モンスターは残り１匹
qstsa1q15	Return to Akara for a reward.	アカラに会い、報酬を受け取れ。
qstsa1q21	Look for Blood Raven in the Burial Grounds next to the Cold Plains.	荒涼の平原の奥の、教団の墓地にい るブラッド・レイヴンを探せ。
qstsa1q22	Kill Blood Raven.	ブラッド・レイヴンを殺せ。
qstsa1q23	Return to Kashya for a reward.	カシャに会って報酬を受け取れ。
qstsa1q41	Go through the Underground Passage to the Dark Wood, search for the Tree of Inifuss, and recover the Scroll.	地下通路を通って暗き森に行き、 イニファスの樹を探し、巻物を取れ。
qstsa1q42	Take the Scroll of Inifuss to Akara.	イニファスの巻物をアカラに届けよ。
qstsa1q43	Go to the Cairn Stones in the Stony Field. Touch the Stones in the order found on the Scroll of Inifuss. Enter the portal to Tristram, but beware the danger that lies ahead.	岩の原の、ケルンの輪に行け。 イニファスの巻物に記された順番 で石に触れよ。そして赤いポー タルに入れ。ただし、危険は覚悟 せよ。
qstsa1q44	Find and rescue Deckard Cain.	デッカード・ケインを探して救出せよ。
qstsa1q45	Cain has been rescued and is now at the Rogue Encampment.	ケインはすでに救出され、ローグ族 のキャンプにいる。
qstsa1q46	Visit Cain and Akara in the Rogue Encampment.	ローグ族のキャンプの、ケインとアカラを訪ねよ。
qstsa1q46b	Talk to Akara for a reward.	アカラと話して報酬を受け取れ。
qstsa1q51	Look for the Tower in the Black Marsh beyond the Dark Wood.	暗き森の彼方、黒き湿地帯に行き、 塔の残骸を探せ。
qstsa1q51a	Explore the cellar dungeons beneath the Tower ruins.	塔の廃墟の地下ダンジョンを探索せよ。
qstsa1q51b	Explore the cellar dungeons beneath the Tower ruins.	塔の廃墟の地下ダンジョンを探索せよ。
qstsa1q52	Dispose of the evil Countess.	邪悪なる伯爵夫人を討ち取れ。
qstsa1q31	Look for the Horadric Malus in the Monastery Barracks. Beware of the Smith that guards it.	修道院内部を探索し、兵舎に入って ホラドリック・マリュスを取れ。番人の「鍛冶師」には気をつけよ。
qstsa1q32	Return the Horadric Malus to Charsi.	ホラドリック・マリュスをチャルシに返せ。
qstsa1q32b	Charsi will imbue an item with magical power.	チャルシがアイテムに魔法の力を吹き込んでくれる。
qstsa1q61	Find Andariel's Lair in the depths of the Monastery Catacombs.	修道院のカタコンベの奥にある、アンダリエルの本拠を見つけよ。
qstsa1q62	Kill Andariel.	アンダリエルを殺せ。
qstsa1q62b	Return to Warriv to take the Caravan East.	ワリヴに会い、キャラバンとともに東へ向かえ。
qstsa1q63	Return to Warriv to take the Caravan East.	ワリヴに会い、キャラバンとともに東へ向かえ。
KeyNone	None	なし
KeyLButton	Mouse 1	マウス1
KeyRButton	Mouse 2	マウス2
KeyCancel	Cancel	キャンセル
KeyMButton	Mouse 3	マウス3
Key4Button	Mouse 4	マウス4
Key5Button	Mouse 5	マウス5
KeyWheelUp	Mouse Wheel Up	マウスホィールを上に回す
KeyWheelDown	Mouse Wheel Down	マウスホィールを下に回す
KeyKana	Kana	カナ
KeyJunja	Junja	Junja
KeyFinal	Final	最終
KeyKanji	Kanji	漢字
KeyEscape	Escape	Esc
KeyConvert	Convert	変換
KeyNonConvert	Non-Convert	無変換
KeyAccept	Accept	決定
KeyModeChange	Mode Change	モード変更
KeyLeft	Left	左
KeyUp	Up	上
KeyRight	Right	右
KeyDown	Down	下
KeySelect	Select	選択
KeyExecute	Execute	実行
KeyLWin	Left Windows	左ウィンドウ
KeyRWin	Right Windows	右ウィンドウ
KeyApps	Apps Menu	Appsメニュー
KeyNumLock	Num Lock	Num Lock
KeyBack	Backspace	Backspace
KeyTab	Tab	Tab
KeyClear	Clear	Clear
KeyReturn	Enter	Enter
KeyShift	Shift	Shift
KeyControl	Ctrl	Ctrl
KeyMenu	Alt	Alt
KeyPause	Pause	Pause
KeyCapital	Caps Lock	Caps Lock
KeySpace	Space	Space
KeyPrior	Page Up	Page Up
KeyNext	Page Down	Page Down
KeyEnd	End	End
KeyHome	Home	Home
KeyPrint	P - Tell Ken	P - Tell Ken
KeySnapshot	Print Screen	Print Screen
KeyInsert	Insert	Insert
KeyDelete	Delete	Delete
KeyHelp	Help	Help
KeyNumPad0	Num Pad 0	Num Pad 0
KeyNumPad1	Num Pad 1	Num Pad 1
KeyNumPad2	Num Pad 2	Num Pad 2
KeyNumPad3	Num Pad 3	Num Pad 3
KeyNumPad4	Num Pad 4	Num Pad 4
KeyNumPad5	Num Pad 5	Num Pad 5
KeyNumPad6	Num Pad 6	Num Pad 6
KeyNumPad7	Num Pad 7	Num Pad 7
KeyNumPad8	Num Pad 8	Num Pad 8
KeyNumPad9	Num Pad 9	Num Pad 9
KeyMultiply	Num Pad *	Num Pad *
KeyAdd	Num Pad +	Num Pad +
KeySeparator	Separator	Separator
KeySubtract	Num Pad -	Num Pad -
KeyDecimal	Num Pad .	Num Pad .
KeyDivide	Num Pad /	Num Pad /
KeyF1	F1	F1
KeyF2	F2	F2
KeyF3	F3	F3
KeyF4	F4	F4
KeyF5	F5	F5
KeyF6	F6	F6
KeyF7	F7	F7
KeyF8	F8	F8
KeyF9	F9	F9
KeyF10	F10	F10
KeyF11	F11	F11
KeyF12	F12	F12
KeyF13	F13	F13
KeyF14	F14	F14
KeyF15	F15	F15
KeyF16	F16	F16
KeyF17	F17	F17
KeyF18	F18	F18
KeyF19	F19	F19
KeyF20	F20	F20
KeyF21	F21	F21
KeyF22	F22	F22
KeyF23	F23	F23
KeyF24	F24	F24
KeyScroll	Scroll Lock	Scroll Lock
KeySemicolon	;	;
KeyEqual	=	#Expression Invalid
KeyComma	,	,
KeyMinus	0	0
KeyPeriod	.	.
KeySlash	/	/
KeyTilde	~	0
KeyLBracket	[	[
KeyBackslash	\	\
KeyRBracket	]	]
KeyApostrophe	'	'
ShorthandKeyMButton	m3	m3
ShorthandKey4Button	m4	m4
ShorthandKey5Button	m5	m5
ShorthandKeyWheelUp	mwu	mwu
ShorthandKeyWheelDown	mwd	mwd
ShorthandKeyKana	kna	kna
ShorthandKeyJunja	jun	jun
ShorthandKeyFinal	fin	fin
ShorthandKeyKanji	kji	kji
ShorthandKeyEscape	esc	esc
ShorthandKeyConvert	con	con
ShorthandKeyNonConvert	ncn	ncn
ShorthandKeyAccept	acc	acc
ShorthandKeyModeChange	mdc	mdc
ShorthandKeyLeft	lft	lft
ShorthandKeyRight	rgt	rgt
ShorthandKeyDown	Dwn	Dwn
ShorthandKeySelect	Slt	Slt
ShorthandKeyExecute	exc	exc
ShorthandKeyLeftWindows	lwn	lwn
ShorthandKeyRightWindows	rwn	rwn
ShorthandKeyApps	apm	apm
ShorthandKeyNumLock	nml	nml
ShorthandKeyBackspace	bks	bks
ShorthandKeyClear	clr	clr
ShorthandKeyEnter	ent	ent
ShorthandKeyShift	sft	sft
ShorthandKeyControl	ctl	ctl
ShorthandKeyPause	pse	pse
ShorthandKeyCapsLock	clk	clk
ShorthandKeySpace	spc	spc
ShorthandKeyPageUp	pup	pup
ShorthandKeyPageDown	pdn	pdn
ShorthandKeyHome	hme	hme
ShorthandKeyPrintScreen	psn	psn
ShorthandKeyInsert	ins	ins
ShorthandKeyDelete	del	del
ShorthandKeyHelp	hel	hel
ShorthandKeyNumPad0	np0	np0
ShorthandKeyNumPad1	np1	np1
ShorthandKeyNumPad2	np2	np2
ShorthandKeyNumPad3	np3	np3
ShorthandKeyNumPad4	np4	np4
ShorthandKeyNumPad5	np5	np5
ShorthandKeyNumPad6	np6	np6
ShorthandKeyNumPad7	np7	np7
ShorthandKeyNumPad8	np8	np8
ShorthandKeyNumPad9	np9	np9
ShorthandKeyNumPad*	np*	np*
ShorthandKeyNumPad+	np+	np+
ShorthandKeyNumPad-	np-	np-
ShorthandKeyNumPad.	np.	np.
ShorthandKeyNumPad/	np/	np/
ShorthandKeyScroll	slk	slk
KeyMacOption	Option	オプション
KeyMacCommand	Command	コマンド
KeyMacNumPad=	Num Pad =	数字パッド＝
ShorthandKeyMacOption	Opt	Opt
ShorthandKeyMacCommand	Cmd	Cmd
ShorthandKeyMacNumPad=	NP=	NP=
CfgFunction	Function	機能
CfgPrimaryKey	Key/Button One	キー／ボタン1
CfgSecondaryKey	Key/Button Two	キー／ボタン2
CfgCharacter	Character Screen	キャラクター能力画面
CfgInventory	Inventory Screen	所持品画面
CfgParty	Party Screen	パーティー画面
CfgMessageLog	Message Log	メッセージログ
CfgQuestLog	Quest Log	クエストログ
CfgChat	Chat	チャット
CfgAutoMap	Automap	オートマップ ON／OFF
CfgAutoMapCenter	Center Automap	オートマップを自分中心に
CfgMiniMap	Micromap	マイクロマップ
CfgHelp	Help Screen	ヘルプ画面
CfgSkillTree	Skill Tree	スキルツリー
CfgSkillPick	Skill Speed Bar	スキル・スピードバー
CfgSkill1	Skill 1	スキル1
CfgSkill2	Skill 2	スキル2
CfgSkill3	Skill 3	スキル3
CfgSkill4	Skill 4	スキル4
CfgSkill5	Skill 5	スキル5
CfgSkill6	Skill 6	スキル6
CfgSkill7	Skill 7	スキル7
CfgSkill8	Skill 8	スキル8
Cfgskillup	Select Previous Skill	前のスキルを選択する
Cfgskilldown	Select Next Skill	次のスキルを選択する
CfgBeltShow	Show Belt	ベルトを開く
CfgBelt1	Use Belt 1	ベルト１を使う
CfgBelt2	Use Belt 2	ベルト2を使う
CfgBelt3	Use Belt 3	ベルト3を使う
CfgBelt4	Use Belt 4	ベルト4を使う
CfgBelt5	Use Belt 5	ベルト5を使う
CfgBelt6	Use Belt 6	ベルト6を使う
CfgBelt7	Use Belt 7	ベルト7を使う
CfgBelt8	Use Belt 8	ベルト8を使う
CfgBelt9	Use Belt 9	ベルト9を使う
CfgBelt10	Use Belt 10	ベルト10を使う
CfgBelt11	Use Belt 11	ベルト11を使う
CfgBelt12	Use Belt 12	ベルト12を使う
CfgSay0	Say 'Help'	「加勢を！」と言う
CfgSay1	Say 'Follow me'	「こっちへ！」と言う
CfgSay2	Say 'This is for you'	「あげよう。」と言う
CfgSay3	Say 'Thanks'	「どうも。」と言う
CfgSay4	Say 'Sorry'	「失礼。」と言う
CfgSay5	Say 'Bye'	「じゃ。」と言う
CfgSay6	Say 'Now you die'	「死ね！」と言う
CfgRun	Run	走る
CfgRunLock	Toggle Run/Walk	走る／歩くを切り換える
CfgStandStill	Stand Still	その場に立つ
CfgShowItems	Show Items	地面のアイテム名を表示
CfgClearScreen	Clear Screen	クリアスクリーン
CfgSnapshot	Screen Shot	スクリーンショット
CfgDefault	Default	デフォルト
CfgAccept	Accept	決定
CfgCancel	Cancel	キャンセル
strNoKeysAssigned	No keys were assigned because you neglected to assign one or more keys.	操作キーの設定は変更されていません。
KeysAssigned	Keys assigned.	割当てキー
CantAssignMB	Cannot assign to mouse button	これはマウスボタンに割当てられない
CantAssignMW	Cannot assign to mouse wheel	これはマウスの動きに割当てられない
CantAssignKey	Cannot assign to this key	このキーには割当てられない
CfgClearKey	Clear key	クリアキー
Cfgcleartextmsg	Clear Messages	メッセージを消す
CfgTogglePortraits	Show Portraits	味方の肖像画を表示／消す
CfgAutoMapFade	Fade Automap	オートマップを薄くする
CfgAutoMapNames	Names on Automap	オートマップの名前表示
CfgAutoMapParty	Party on Automap	オートマップのパーティ表示
strlvlup	New Stats	新たなステイタス
strnewskl	New Skill	新たなスキル
warpsheader	Warps	ワープ
nowarps	No Warps	ワープなし
waypointsheader	Choose your destination	目的地を選べ
nowaypoints	No Other Waypoints Activated	他に起動している中継点はない
max	MAX	MAX
MAX	MAX	MAX
colorcode	ﾃｿc	yc
space	 	
dash	0	0
colon	:	:
newline	\n	\n
pipe	|	|
slash	/	/
percent	%	%
plus	0	0
to	to	
srostertitle	Players	プレイヤー
dwell	Dwell	休止
larva	Larva	幼虫
Barbarian	Barbarian	バーバリアン
Paladin	Paladin	パラディン
Necromancer	Necromancer	ネクロマンサー
Sorceress	Sorceress	ソーサレス
Amazon	Amazon	アマゾン
druidstr 	Druid	ドルイド
assassinstr	Assassin	アサシン
Nest	Nest	巣
NoParty	No Party	パーティーなし
ItsMyParty	Party  #	パーティー＃
Upgrade	imbue	吹き込む
upgraderestrict	No Magic, Socketed, Rare, Unique, or Set Items. No Jewelry or Throwing Weapons.	マジックアイテム、ソケットアイテム、レアアイテム、ユニークアイテム、セットアイテムは不可。宝石や投げ武器も不可。
Use	Use Gem	宝石を使う
NPCIdentify1	Identify Items	アイテムを鑑定
NPCIdentify2	Identify Items: 	アイテムを鑑定：
strCannotDoThisToUnknown	Cannot repair unidentified items	未鑑定のアイテムを修理することはできない。
Body Looted	Body Looted	略奪された死体
Party1	 permits you to loot his corpse.	が、自分の屍から物を取ることを汝に許すと言っている
Party2	 permits you to loot her corpse.	が、自分の屍から物を取ることを汝に許すと言っている
Party3	 has expressed hostility towards you.	が、汝に敵意を示している
Party4	 is no longer hostile towards you.	は、もはや敵意を抱いていない
Party5	 invites you to ally against the forces of evil.	が、協力して悪に対抗しようと誘っている
Party6	 has cancelled the party invite.	は、パーティ参加の誘いをキャンセルした
Party7	 has joined your party to fight the forces of evil.	は、汝のパーティに加わった
Party8	You are now allied with 	汝の協力者は、
Party9	 has left your party.	は、汝のパーティを去った
strDropGoldHowMuch	How much Gold would you like to drop?	ゴールドをいくら落とす？
strDropGoldInfo	Drop Gold	ゴールドを落とす
strMsgLog	Message Log	メッセージログ
strBSArmor	Armor	防具
strBSWeapons	Weapons	武器
strBSMagic	Magic	魔法
strBSMisc	Misc	その他
strTrade	trade	取引
strTradeAccept	accept trade	取引を受け入れる
strTradeAgreeTo	agree to trade	取引を開始する
strWaitingForOtherPlayer	asking other player to trade	相手の返事を待っている
strTradeBusy	 is busy	は忙しい
strTradeTooFull	One of you has too much stuff	汝らの一人は物を持ちすぎている
strTradeGoldHowMuch	How much Gold would you like to offer?	ゴールドをいくら提示するか？
strTradeTimeout	You must wait a short time to trade with that player.	そのプレイヤーと取引するには少し待たねばならない。
SysmsgPlayer1	: 	:
strBankGoldDeposit	How much Gold would you like to deposit?	ゴールドをいくら預けるか？
strBankGoldWithdraw	How much Gold would you like to withdraw?	ゴールドをいくら引き出すか？
GoldMax	Gold Max: %d	最大ゴールド：%d
StrUI0	Golem	ゴーレム
StrUI1	Skeleton	スケルトン
StrUI2	Mage	メイジ
StrUI3	Revived	リバイブ
StrUI4	Valkyrie	ワルキューレ
strchrlvl	Level	レベル
strchrexp	Experience	経験値
strchrnxtlvl	Next Level	次のレベル
strchrstr	Strength	筋力
strchrskm	Damage	ダメージ
strchrdex	Dexterity	敏捷性
strchratr	%s\nAttack Rating	%s\n攻撃値
strchrdef	Defense	防御
strchrrat	%s\nRating	%s\n値
strchrvit	Vitality	バイタリティ
strchrstm	Stamina	スタミナ
strchrlif	Life	ライフ
strchreng	Energy	エネルギー
strchrman	Mana	マナ
strchrfir	Fire\nResistance	火炎耐性
strchrcol	Cold\nResistance	冷気耐性
strchrlit	Lightning\nResistance	稲妻耐性
strchrpos	Poison\nResistance	毒物耐性
strchrstat	Stat Points	
strchrrema	Remaining	残りポイント
WeaponDescMace	Mace Class	メイス級
WeaponDescAxe	Axe Class	アックス級
WeaponDescSword	Sword Class	ソード級
WeaponDescDagger	Dagger Class	ダガー級
WeaponDescThrownPotion	Equip to Throw	投げ装備
WeaponDescJavelin	Javelin Class	ジャベリン級
WeaponDescSpear	Spear Class	スピア級
WeaponDescBow	Bow Class	ボウ級
WeaponDescStaff	Staff Class	スタッフ級
WeaponDescPoleArm	Polearm Class	ポールアーム級
WeaponDescCrossBow	Crossbow Class	クロスボウ級
WeaponAttackFastest	Fastest Attack Speed	最速の攻撃スピード
